route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
87001,0,87001R0-1236,Söflingen,1,,87001R0-0646
87001,2,87001R2-1616,Söflingen,1,,87001R0-0646
87001,2,87001H2-1648,Böfingen,0,,87001H0-1903
87001,2,87001H2-0422,Böfingen,0,,87001H0-0437
87001,3,87001R3-0950,Söflingen,1,,87001R0-0646
87001,3,87001R3-1420,Söflingen,1,,87001R0-0646
87001,2,87001H2-0848,Böfingen,0,,87001H0-1903
87010,0,87010R0-1539,Donautal,1,,87010R0-1539
87010,2,87010R2-1356,Ehinger Tor,1,,87010R2-1356
87010,0,87010H0-1422,Blautal-Center,0,,87010H0-1422
87010,0,87010H0-1104,Blautal-Center,0,,87010H0-1422
87010,2,87010H2-1655,Blautal-Center,0,,87010H2-1655
87010,2,87010R2-1736,Ehinger Tor,1,,87010R2-1356
87010,0,87010R0-1323,Donautal,1,,87010R0-1323
87010,0,87010R0-0747,Donautal,1,,87010R0-0747
87010,2,87010R2-1316,Ehinger Tor,1,,87010R2-1356
87010,2,87010H2-1420,,0,,87010H2-1420
87010,Ss,87010H0-1230,,0,,87010H2-1420
87010,2,87010R2-1939,Donautal,1,,87010R0-1539
87010,2,87010H2-1010,,0,,87010H2-1420
87010,2,87010R2-1716,Ehinger Tor,1,,87010R2-1356
87010,0,87010R0-1123,Donautal,1,,87010R0-1323
87010,0,87010H0-0840,,0,,87010H2-1420
87010,2,87010H2-1050,,0,,87010H2-1420
87010,2,87010R2-1639,Donautal,1,,87010R0-1539
87010,0,87010R0-1558,Donautal,1,,87010R0-1539
87010,2,87010H2-2020,,0,,87010H2-1420
87010,0,87010R0-1353,Donautal,1,,87010R0-1323
87010,0,87010R0-0647,Donautal,1,,87010R0-0747
87010,0,87010H0-1722,Blautal-Center,0,,87010H0-1422
87010,0,87010R0-1208,Donautal,1,,87010R0-1539
87010,0,87010R0-1029,Donautal,1,,87010R0-1539
87010,2,87010R2-0535,Donautal,1,,87010R0-0747
87010,0,87010R0-2215,Donautal,1,,87010R0-0747
87010,2,87010H2-0745,Blautal-Center,0,,87010H2-1655
87010,2,87010R2-1129,Donautal,1,,87010R0-1539
87010,Sf,87010R0-1239,Donautal,1,,87010R0-1539
87010,0,87010H0-1752,Blautal-Center,0,,87010H0-1422
87010,0,87010R0-1048,Donautal,1,,87010R0-1539
87010,0,87010R0-1439,Donautal,1,,87010R0-1539
87010,2,87010H2-1120,,0,,87010H2-1420
87010,2,87010H2-0840,,0,,87010H2-1420
87010,2,87010H2-1335,Blautal-Center,0,,87010H2-1655
87010,2,87010R2-1216,Ehinger Tor,1,,87010R2-1356
87010,0,87010H0-0700,,0,,87010H2-1420
87010,0,87010R0-0547,Donautal,1,,87010R0-0747
87010,0,87010R0-1939,Donautal,1,,87010R0-1539
87010,0,87010R0-1858,Donautal,1,,87010R0-1539
87010,0,87010R0-1839,Donautal,1,,87010R0-1539
87010,2,87010H2-1820,,0,,87010H2-1420
87010,2,87010R2-1054,Ehinger Tor,1,,87010R2-1356
87010,2,87010H2-0715,Blautal-Center,0,,87010H2-1655
87010,2,87010H2-1220,,0,,87010H2-1420
87010,Ss,87010R0-0819,Donautal,1,,87010R0-1539
87010,0,87010H0-1822,Blautal-Center,0,,87010H0-1422
87010,0,87010H0-0532,Blautal-Center,0,,87010H0-1422
87010,2,87010H2-1222,Hauptbahnhof,0,,87010H2-1222
87010,2,87010H2-1715,Blautal-Center,0,,87010H2-1655
87010,0,87010H0-2002,Hauptbahnhof,0,,87010H2-1222
87010,2,87010R2-1735,Donautal,1,,87010R0-0747
87010,0,87010H0-1520,,0,,87010H2-1420
87010,2,87010R2-1439,Donautal,1,,87010R0-1539
87010,2,87010H2-0810,,0,,87010H2-1420
87010,0,87010R0-1621,Donautal,1,,87010R0-1323
87010,2,87010R2-1926,Ehinger Tor,1,,87010R2-1356
87010,0,87010H0-1720,,0,,87010H2-1420
87010,0,87010R0-2058,Donautal,1,,87010R0-1539
87010,2,87010H2-1735,Blautal-Center,0,,87010H2-1655
87010,2,87010R2-1256,Ehinger Tor,1,,87010R2-1356
87010,2,87010R2-1836,Ehinger Tor,1,,87010R2-1356
87010,2,87010R2-0948,Donautal,1,,87010R0-1539
87010,0,87010R0-2039,Donautal,1,,87010R0-1539
87010,2,87010R2-2016,Ehinger Tor,1,,87010R2-1356
87010,2,87010R2-0929,Donautal,1,,87010R0-1539
87010,2,87010R2-1124,Ehinger Tor,1,,87010R2-1356
87010,2,87010H2-1722,Hauptbahnhof,0,,87010H2-1222
87010,2,87010R2-1456,Ehinger Tor,1,,87010R2-1356
87010,0,87010R0-0953,Donautal,1,,87010R0-1323
87010,0,87010R0-1153,Donautal,1,,87010R0-1323
87010,2,87010H2-1045,Blautal-Center,0,,87010H2-1655
87010,2,87010H2-0717,Hauptbahnhof,0,,87010H2-1222
87010,0,87010H0-2037,Hauptbahnhof,0,,87010H2-1222
87010,0,87010R0-1923,Donautal,1,,87010R0-1323
87010,0,87010R0-0923,Donautal,1,,87010R0-1323
87010,0,87010R0-0817,Donautal,1,,87010R0-0747
87010,2,87010H2-0817,Hauptbahnhof,0,,87010H2-1222
87010,2,87010H2-0815,Blautal-Center,0,,87010H2-1655
87010,2,87010H2-1822,Hauptbahnhof,0,,87010H2-1222
87010,2,87010R2-1024,Ehinger Tor,1,,87010R2-1356
87010,0,87010H0-0810,,0,,87010H2-1420
87010,2,87010H2-0740,,0,,87010H2-1420
87010,2,87010H2-0615,Blautal-Center,0,,87010H2-1655
87010,2,87010H2-0917,Hauptbahnhof,0,,87010H2-1222
87010,2,87010H2-1920,,0,,87010H2-1420
87010,0,87010H0-0502,Hauptbahnhof,0,,87010H2-1222
87010,0,87010R0-1751,Donautal,1,,87010R0-1323
87010,0,87010R0-1651,Donautal,1,,87010R0-1323
87010,2,87010H2-0645,Blautal-Center,0,,87010H2-1655
87010,2,87010H2-1322,Hauptbahnhof,0,,87010H2-1222
87010,0,87010H0-1950,,0,,87010H2-1420
87010,0,87010R0-1953,Donautal,1,,87010R0-1323
87010,2,87010H2-0940,,0,,87010H2-1420
87010,2,87010H2-1835,Blautal-Center,0,,87010H2-1655
87010,2,87010H2-1622,Hauptbahnhof,0,,87010H2-1222
87010,0,87010H0-1152,Blautal-Center,0,,87010H0-1422
87010,0,87010R0-0623,Donautal,1,,87010R0-1323
87010,2,87010R2-0854,Ehinger Tor,1,,87010R2-1356
87010,0,87010R0-1851,Donautal,1,,87010R0-1323
87010,0,87010H0-1932,Blautal-Center,0,,87010H0-1422
87010,2,87010R2-1416,Ehinger Tor,1,,87010R2-1356
87010,2,87010R2-0735,Donautal,1,,87010R0-0747
87010,2,87010H2-1235,Blautal-Center,0,,87010H2-1655
87010,0,87010H0-1150,,0,,87010H2-1420
87010,2,87010H2-1515,Blautal-Center,0,,87010H2-1655
87010,2,87010H2-1535,Blautal-Center,0,,87010H2-1655
87010,0,87010H0-1420,,0,,87010H2-1420
87010,2,87010R2-1358,Donautal,1,,87010R0-1539
87010,2,87010H2-1720,,0,,87010H2-1420
87010,2,87010R2-1458,Donautal,1,,87010R0-1539
87010,0,87010R0-1739,Donautal,1,,87010R0-1539
87010,2,87010H2-1255,Blautal-Center,0,,87010H2-1655
87010,2,87010R2-1436,Ehinger Tor,1,,87010R2-1356
87010,Sf,87010R0-0829,Donautal,1,,87010R0-1539
87010,2,87010R2-2058,Donautal,1,,87010R0-1539
87010,2,87010H2-0617,Hauptbahnhof,0,,87010H2-1222
87010,2,87010H2-1555,Blautal-Center,0,,87010H2-1655
87010,0,87010H0-0812,Blautal-Center,0,,87010H0-1422
87010,2,87010H2-0545,Blautal-Center,0,,87010H2-1655
87010,2,87010R2-1739,Donautal,1,,87010R0-1539
87010,2,87010H2-0915,Blautal-Center,0,,87010H2-1655
87010,0,87010R0-1023,Donautal,1,,87010R0-1323
87010,2,87010R2-1435,Donautal,1,,87010R0-0747
87010,2,87010R2-1839,Donautal,1,,87010R0-1539
87010,2,87010R2-1756,Ehinger Tor,1,,87010R2-1356
87010,2,87010H2-1320,,0,,87010H2-1420
87010,0,87010R0-0432,Donautal,1,,87010R0-0747
87010,2,87010H2-1215,Blautal-Center,0,,87010H2-1655
87010,0,87010R0-0532,Donautal,1,,87010R0-0747
87010,0,87010R0-1453,Donautal,1,,87010R0-1323
87010,2,87010R2-1035,Donautal,1,,87010R0-0747
87010,0,87010R0-0602,Donautal,1,,87010R0-0747
87010,0,87010R0-2115,Donautal,1,,87010R0-0747
87010,0,87010H0-1920,,0,,87010H2-1420
87010,0,87010R0-0848,Donautal,1,,87010R0-1539
87010,2,87010R2-0754,Ehinger Tor,1,,87010R2-1356
87010,2,87010R2-1339,Donautal,1,,87010R0-1539
87010,2,87010H2-1620,,0,,87010H2-1420
87010,2,87010H2-0945,Blautal-Center,0,,87010H2-1655
87010,2,87010H2-1450,,0,,87010H2-1420
87010,Ss,87010R0-1708,Donautal,1,,87010R0-1539
87010,0,87010R0-1551,Donautal,1,,87010R0-1323
87010,0,87010R0-2139,Donautal,1,,87010R0-1539
87010,0,87010H0-0912,Blautal-Center,0,,87010H0-1422
87010,Sf,87010H0-1241,,0,,87010H2-1420
87010,0,87010H0-2137,Hauptbahnhof,0,,87010H2-1222
87010,0,87010R0-0753,Donautal,1,,87010R0-1323
87010,0,87010R0-0502,Donautal,1,,87010R0-0747
87010,2,87010R2-0724,Ehinger Tor,1,,87010R2-1356
87010,2,87010H2-1750,,0,,87010H2-1420
87010,0,87010H0-1652,Blautal-Center,0,,87010H0-1422
87010,0,87010H0-1554,Hauptbahnhof,0,,87010H2-1222
87010,2,87010H2-1522,Hauptbahnhof,0,,87010H2-1222
87010,2,87010H2-1145,Blautal-Center,0,,87010H2-1655
87010,2,87010H2-1115,Blautal-Center,0,,87010H2-1655
87010,2,87010H2-1635,Blautal-Center,0,,87010H2-1655
87010,0,87010R0-0823,Donautal,1,,87010R0-1323
87010,2,87010R2-1048,Donautal,1,,87010R0-1539
87010,0,87010H0-1242,Blautal-Center,0,,87010H0-1422
87010,2,87010R2-0924,Ehinger Tor,1,,87010R2-1356
87010,2,87010H2-1017,Hauptbahnhof,0,,87010H2-1222
87010,2,87010H2-1250,,0,,87010H2-1420
87010,2,87010H2-0910,,0,,87010H2-1420
87010,0,87010H0-1902,Blautal-Center,0,,87010H0-1422
87010,2,87010H2-1350,,0,,87010H2-1420
87010,2,87010H2-0845,Blautal-Center,0,,87010H2-1655
87010,0,87010H0-1622,Blautal-Center,0,,87010H0-1422
87010,0,87010H0-1322,Blautal-Center,0,,87010H0-1422
87010,0,87010H0-1204,Blautal-Center,0,,87010H0-1422
87010,2,87010R2-1758,Donautal,1,,87010R0-1539
87010,Sf,87010R0-1658,Donautal,1,,87010R0-1539
87010,2,87010R2-1336,Ehinger Tor,1,,87010R2-1356
87010,2,87010R2-1135,Donautal,1,,87010R0-0747
87010,0,87010R0-1358,Donautal,1,,87010R0-1539
87010,2,87010R2-1658,Donautal,1,,87010R0-1539
87010,0,87010H0-0910,,0,,87010H2-1420
87010,Ss,87010H0-1140,,0,,87010H2-1420
87010,0,87010R0-1958,Donautal,1,,87010R0-1539
87010,2,87010H2-1950,,0,,87010H2-1420
87010,0,87010R0-1053,Donautal,1,,87010R0-1323
87010,0,87010R0-1639,Donautal,1,,87010R0-1539
87010,2,87010R2-2039,Donautal,1,,87010R0-1539
87010,0,87010R0-1129,Donautal,1,,87010R0-1539
87010,0,87010R0-1458,Donautal,1,,87010R0-1539
87010,2,87010R2-1235,Donautal,1,,87010R0-0747
87010,0,87010R0-0853,Donautal,1,,87010R0-1323
87010,2,87010R2-1335,Donautal,1,,87010R0-0747
87010,2,87010R2-0824,Ehinger Tor,1,,87010R2-1356
87010,2,87010H2-1315,Blautal-Center,0,,87010H2-1655
87010,2,87010H2-1550,,0,,87010H2-1420
87010,0,87010H0-1350,,0,,87010H2-1420
87010,0,87010R0-1521,Donautal,1,,87010R0-1323
87010,0,87010R0-1423,Donautal,1,,87010R0-1323
87010,0,87010R0-2023,Donautal,1,,87010R0-1323
87010,Ss,87010H0-1240,,0,,87010H2-1420
87010,0,87010H0-0602,Blautal-Center,0,,87010H0-1422
87010,2,87010H2-1355,Blautal-Center,0,,87010H2-1655
87010,0,87010R0-1253,Donautal,1,,87010R0-1323
87010,2,87010R2-1236,Ehinger Tor,1,,87010R2-1356
87010,2,87010R2-1816,Ehinger Tor,1,,87010R2-1356
87010,2,87010H2-1650,,0,,87010H2-1420
87010,0,87010H0-0940,,0,,87010H2-1420
87010,2,87010H2-1945,Blautal-Center,0,,87010H2-1655
87010,2,87010R2-1154,Ehinger Tor,1,,87010R2-1356
87010,0,87010H0-1620,,0,,87010H2-1420
87010,2,87010R2-1616,Ehinger Tor,1,,87010R2-1356
87010,2,87010R2-1535,Donautal,1,,87010R0-0747
87010,2,87010R2-1029,Donautal,1,,87010R0-1539
87010,0,87010H0-1320,,0,,87010H2-1420
87010,Ss,87010H0-0654,,0,,87010H2-1420
87010,2,87010R2-1946,Ehinger Tor,1,,87010R2-1356
87010,0,87010H0-1852,Blautal-Center,0,,87010H0-1422
87010,2,87010H2-1855,Blautal-Center,0,,87010H2-1655
87010,2,87010R2-0624,Ehinger Tor,1,,87010R2-1356
87010,2,87010R2-2139,Donautal,1,,87010R0-1539
87010,0,87010H0-1012,Blautal-Center,0,,87010H0-1422
87010,2,87010R2-1656,Ehinger Tor,1,,87010R2-1356
87010,0,87010H0-1050,,0,,87010H2-1420
87010,0,87010H0-2237,Hauptbahnhof,0,,87010H2-1222
87010,0,87010H0-1550,,0,,87010H2-1420
87010,2,87010H2-1915,Blautal-Center,0,,87010H2-1655
87010,2,87010R2-1536,Ehinger Tor,1,,87010R2-1356
87010,2,87010H2-1455,Blautal-Center,0,,87010H2-1655
87010,2,87010R2-1556,Ehinger Tor,1,,87010R2-1356
87010,2,87010R2-0935,Donautal,1,,87010R0-0747
87010,0,87010R0-1223,Donautal,1,,87010R0-1323
87010,2,87010R2-1636,Ehinger Tor,1,,87010R2-1356
87010,0,87010H0-1750,,0,,87010H2-1420
87010,2,87010R2-1258,Donautal,1,,87010R0-1539
87010,2,87010R2-0835,Donautal,1,,87010R0-0747
87010,0,87010H0-1522,Blautal-Center,0,,87010H0-1422
87010,Ss,87010R0-1259,Donautal,1,,87010R0-1539
87010,0,87010H0-2020,,0,,87010H2-1420
87010,0,87010R0-0717,Donautal,1,,87010R0-0747
87010,0,87010R0-0617,Donautal,1,,87010R0-0747
87010,0,87010H0-1452,Blautal-Center,0,,87010H0-1422
87010,0,87010H0-1352,Blautal-Center,0,,87010H0-1422
87010,0,87010H0-0842,Blautal-Center,0,,87010H0-1422
87010,0,87010H0-1052,Blautal-Center,0,,87010H0-1422
87010,0,87010H0-0656,Blautal-Center,0,,87010H0-1422
87010,2,87010H2-1755,Blautal-Center,0,,87010H2-1655
87010,0,87010R0-0723,Donautal,1,,87010R0-1323
87010,Sf,87010H0-1100,,0,,87010H2-1420
87010,2,87010R2-1635,Donautal,1,,87010R0-0747
87010,0,87010H0-0942,Blautal-Center,0,,87010H0-1422
87010,0,87010H0-0740,,0,,87010H2-1420
87010,2,87010R2-0829,Donautal,1,,87010R0-1539
87010,2,87010H2-1150,,0,,87010H2-1420
87010,2,87010R2-1516,Ehinger Tor,1,,87010R2-1356
87010,Sf,87010H0-1200,,0,,87010H2-1420
87010,2,87010R2-1856,Ehinger Tor,1,,87010R2-1356
87010,2,87010R2-0654,Ehinger Tor,1,,87010R2-1356
87010,2,87010H2-1815,Blautal-Center,0,,87010H2-1655
87010,2,87010R2-1239,Donautal,1,,87010R0-1539
87010,2,87010H2-1122,Hauptbahnhof,0,,87010H2-1222
87010,0,87010R0-1721,Donautal,1,,87010R0-1323
87010,2,87010H2-1615,Blautal-Center,0,,87010H2-1655
87010,0,87010H0-1010,,0,,87010H2-1420
87010,Sf,87010R0-1258,Donautal,1,,87010R0-1539
87010,2,87010R2-0848,Donautal,1,,87010R0-1539
87010,0,87010H0-1850,,0,,87010H2-1420
87010,0,87010H0-0704,Blautal-Center,0,,87010H0-1422
87010,2,87010R2-1558,Donautal,1,,87010R0-1539
87010,0,87010H0-1650,,0,,87010H2-1420
87010,0,87010H0-1552,Blautal-Center,0,,87010H0-1422
87010,0,87010H0-1820,,0,,87010H2-1420
87010,2,87010H2-1422,Hauptbahnhof,0,,87010H2-1222
87010,2,87010H2-1520,,0,,87010H2-1420
87010,0,87010R0-0948,Donautal,1,,87010R0-1539
87010,0,87010R0-1821,Donautal,1,,87010R0-1323
87010,0,87010R0-0653,Donautal,1,,87010R0-1323
87010,2,87010H2-1415,Blautal-Center,0,,87010H2-1655
87010,0,87010R0-0929,Donautal,1,,87010R0-1539
87010,0,87010H0-1450,,0,,87010H2-1420
87010,2,87010R2-0635,Donautal,1,,87010R0-0747
87010,2,87010H2-0710,,0,,87010H2-1420
87010,2,87010R2-1539,Donautal,1,,87010R0-1539
87010,0,87010R0-1758,Donautal,1,,87010R0-1539
87010,2,87010R2-1158,Donautal,1,,87010R0-1539
87010,2,87010R2-0954,Ehinger Tor,1,,87010R2-1356
87010,2,87010H2-1015,Blautal-Center,0,,87010H2-1655
87010,0,87010H0-1624,Hauptbahnhof,0,,87010H2-1222
87010,2,87010H2-1435,Blautal-Center,0,,87010H2-1655
87010,0,87010R0-1349,Donautal,1,,87010R0-1539
87010,2,87010R2-1858,Donautal,1,,87010R0-1539
87010,0,87010H0-0742,Blautal-Center,0,,87010H0-1422
87013,0,87013H0-1817,Universität Süd,0,,87013H0-1817
87013,0,87013H0-0637,Universität Süd,0,,87013H0-1817
87013,0,87013R0-1550,Kuhberg (Am Hochsträß),1,,87013R0-1550
87013,0,87013H0-1737,Universität Süd,0,,87013H0-1817
87013,0,87013H0-0817,Universität Süd,0,,87013H0-1817
87013,0,87013H0-0657,Universität Süd,0,,87013H0-1817
87013,2,87013R2-0944,Kuhberg (Am Hochsträß),1,,87013R2-0944
87013,0,87013H0-1217,Universität Süd,0,,87013H0-1817
87013,0,87013R0-0910,Kuhberg (Am Hochsträß),1,,87013R0-1550
87013,0,87013R0-1910,Kuhberg (Am Hochsträß),1,,87013R0-1550
87013,0,87013H0-1757,Universität Süd,0,,87013H0-1817
87013,2,87013R2-1712,Kuhberg (Am Hochsträß),1,,87013R2-0944
87013,0,87013R0-0730,Kuhberg (Am Hochsträß),1,,87013R0-1550
87013,2,87013R2-0514,Kuhberg (Am Hochsträß),1,,87013R2-0944
87013,0,87013H0-0837,Universität Süd,0,,87013H0-1817
87013,0,87013R0-0810,Kuhberg (Am Hochsträß),1,,87013R0-1550
87013,2,87013R2-1912,Kuhberg (Am Hochsträß),1,,87013R2-0944
87013,2,87013R2-1612,Kuhberg (Am Hochsträß),1,,87013R2-0944
87013,0,87013H0-0757,Universität Süd,0,,87013H0-1817
87013,2,87013R2-0914,Kuhberg (Am Hochsträß),1,,87013R2-0944
87013,0,87013H0-0857,Universität Süd,0,,87013H0-1817
87013,0,87013H0-1237,Universität Süd,0,,87013H0-1817
87013,0,87013R0-0850,Kuhberg (Am Hochsträß),1,,87013R0-1550
87013,2,87013R2-1652,Kuhberg (Am Hochsträß),1,,87013R2-0944
87013,0,87013R0-0710,Kuhberg (Am Hochsträß),1,,87013R0-1550
87013,2,87013H2-1837,Eselsberg Hasenkopf,0,,87013H2-1837
87013,0,87013H0-1657,Universität Süd,0,,87013H0-1817
87013,2,87013H2-1119,Eselsberg Hasenkopf,0,,87013H2-1837
87013,2,87013H2-1717,Eselsberg Hasenkopf,0,,87013H2-1837
87013,0,87013H0-1037,Universität Süd,0,,87013H0-1817
87013,2,87013R2-1632,Kuhberg (Am Hochsträß),1,,87013R2-0944
87013,0,87013H0-1557,Universität Süd,0,,87013H0-1817
87013,0,87013R0-1610,Kuhberg (Am Hochsträß),1,,87013R0-1550
87013,0,87013H0-1257,Universität Süd,0,,87013H0-1817
87013,2,87013R2-1144,Kuhberg (Am Hochsträß),1,,87013R2-0944
87013,2,87013R2-0714,Kuhberg (Am Hochsträß),1,,87013R2-0944
87013,0,87013R0-1630,Kuhberg (Am Hochsträß),1,,87013R0-1550
87013,0,87013H0-0519,Eselsberg Hasenkopf,0,,87013H2-1837
87013,0,87013H0-1057,Universität Süd,0,,87013H0-1817
87013,2,87013H2-1817,Eselsberg Hasenkopf,0,,87013H2-1837
87013,0,87013R0-0830,Kuhberg (Am Hochsträß),1,,87013R0-1550
87013,0,87013H0-1457,Universität Süd,0,,87013H0-1817
87013,0,87013H0-1717,Universität Süd,0,,87013H0-1817
87013,2,87013H2-1149,Eselsberg Hasenkopf,0,,87013H2-1837
87013,0,87013R0-1130,Kuhberg (Am Hochsträß),1,,87013R0-1550
87013,0,87013R0-1810,Kuhberg (Am Hochsträß),1,,87013R0-1550
87013,0,87013R0-1650,Kuhberg (Am Hochsträß),1,,87013R0-1550
87013,0,87013R0-0950,Kuhberg (Am Hochsträß),1,,87013R0-1550
87013,2,87013R2-1312,Kuhberg (Am Hochsträß),1,,87013R2-0944
87013,2,87013R2-1452,Kuhberg (Am Hochsträß),1,,87013R2-0944
87013,2,87013R2-1832,Kuhberg (Am Hochsträß),1,,87013R2-0944
87013,2,87013R2-1232,Kuhberg (Am Hochsträß),1,,87013R2-0944
87013,0,87013H0-1117,Universität Süd,0,,87013H0-1817
87013,2,87013R2-1044,Kuhberg (Am Hochsträß),1,,87013R2-0944
87013,0,87013R0-1230,Kuhberg (Am Hochsträß),1,,87013R0-1550
87013,2,87013R2-0614,Kuhberg (Am Hochsträß),1,,87013R2-0944
87013,0,87013H0-1017,Universität Süd,0,,87013H0-1817
87013,2,87013H2-0519,Eselsberg Hasenkopf,0,,87013H2-1837
87013,0,87013H0-1437,Universität Süd,0,,87013H0-1817
87013,2,87013H2-1637,Eselsberg Hasenkopf,0,,87013H2-1837
87013,2,87013R2-1812,Kuhberg (Am Hochsträß),1,,87013R2-0944
87013,2,87013R2-1252,Kuhberg (Am Hochsträß),1,,87013R2-0944
87013,0,87013H0-1617,Universität Süd,0,,87013H0-1817
87013,2,87013H2-0919,Eselsberg Hasenkopf,0,,87013H2-1837
87013,2,87013R2-1014,Kuhberg (Am Hochsträß),1,,87013R2-0944
87013,0,87013R0-1150,Kuhberg (Am Hochsträß),1,,87013R0-1550
87013,0,87013R0-1210,Kuhberg (Am Hochsträß),1,,87013R0-1550
87013,2,87013H2-1657,Eselsberg Hasenkopf,0,,87013H2-1837
87013,0,87013H0-1337,Universität Süd,0,,87013H0-1817
87013,0,87013H0-1637,Universität Süd,0,,87013H0-1817
87013,2,87013R2-1352,Kuhberg (Am Hochsträß),1,,87013R2-0944
87013,0,87013H0-1137,Universität Süd,0,,87013H0-1817
87013,2,87013H2-1617,Eselsberg Hasenkopf,0,,87013H2-1837
87013,0,87013R0-1250,Kuhberg (Am Hochsträß),1,,87013R0-1550
87013,0,87013R0-1942,Kuhberg (Am Hochsträß),1,,87013R0-1550
87013,0,87013R0-1110,Kuhberg (Am Hochsträß),1,,87013R0-1550
87013,2,87013H2-0819,Eselsberg Hasenkopf,0,,87013H2-1837
87013,2,87013R2-1944,Kuhberg (Am Hochsträß),1,,87013R2-0944
87013,0,87013H0-1417,Universität Süd,0,,87013H0-1817
87013,0,87013R0-0610,Kuhberg (Am Hochsträß),1,,87013R0-1550
87013,0,87013R0-1330,Kuhberg (Am Hochsträß),1,,87013R0-1550
87013,2,87013R2-1432,Kuhberg (Am Hochsträß),1,,87013R2-0944
87013,2,87013R2-0814,Kuhberg (Am Hochsträß),1,,87013R2-0944
87013,2,87013H2-0619,Eselsberg Hasenkopf,0,,87013H2-1837
87013,0,87013R0-0930,Kuhberg (Am Hochsträß),1,,87013R0-1550
87013,2,87013R2-1412,Kuhberg (Am Hochsträß),1,,87013R2-0944
87013,2,87013R2-0544,Kuhberg (Am Hochsträß),1,,87013R2-0944
87013,0,87013H0-1157,Universität Süd,0,,87013H0-1817
87013,2,87013H2-1217,Eselsberg Hasenkopf,0,,87013H2-1837
87013,2,87013R2-1332,Kuhberg (Am Hochsträß),1,,87013R2-0944
87013,2,87013H2-1437,Eselsberg Hasenkopf,0,,87013H2-1837
87013,0,87013R0-1310,Kuhberg (Am Hochsträß),1,,87013R0-1550
87013,2,87013R2-1552,Kuhberg (Am Hochsträß),1,,87013R2-0944
87013,2,87013R2-0744,Kuhberg (Am Hochsträß),1,,87013R2-0944
87013,0,87013R0-1410,Kuhberg (Am Hochsträß),1,,87013R0-1550
87013,0,87013R0-0630,Kuhberg (Am Hochsträß),1,,87013R0-1550
87013,2,87013H2-1417,Eselsberg Hasenkopf,0,,87013H2-1837
87013,0,87013R0-1710,Kuhberg (Am Hochsträß),1,,87013R0-1550
87013,2,87013R2-1212,Kuhberg (Am Hochsträß),1,,87013R2-0944
87013,0,87013R0-1350,Kuhberg (Am Hochsträß),1,,87013R0-1550
87013,0,87013R0-0650,Kuhberg (Am Hochsträß),1,,87013R0-1550
87013,0,87013H0-0549,Universität Süd,0,,87013H0-1817
87013,2,87013H2-0649,Eselsberg Hasenkopf,0,,87013H2-1837
87013,0,87013R0-0544,Kuhberg (Am Hochsträß),1,,87013R2-0944
87013,2,87013R2-0844,Kuhberg (Am Hochsträß),1,,87013R2-0944
87013,0,87013H0-0957,Universität Süd,0,,87013H0-1817
87013,2,87013H2-0849,Eselsberg Hasenkopf,0,,87013H2-1837
87013,2,87013H2-1257,Eselsberg Hasenkopf,0,,87013H2-1837
87013,2,87013H2-0549,Eselsberg Hasenkopf,0,,87013H2-1837
87013,0,87013R0-1850,Kuhberg (Am Hochsträß),1,,87013R0-1550
87013,0,87013H0-1317,Universität Süd,0,,87013H0-1817
87013,0,87013R0-1010,Kuhberg (Am Hochsträß),1,,87013R0-1550
87013,0,87013R0-0514,Kuhberg (Am Hochsträß),1,,87013R2-0944
87013,0,87013R0-1750,Kuhberg (Am Hochsträß),1,,87013R0-1550
87013,0,87013H0-1917,Universität Süd,0,,87013H0-1817
87013,2,87013R2-1114,Kuhberg (Am Hochsträß),1,,87013R2-0944
87013,0,87013R0-1830,Kuhberg (Am Hochsträß),1,,87013R0-1550
87013,0,87013R0-1730,Kuhberg (Am Hochsträß),1,,87013R0-1550
87013,2,87013H2-1857,Eselsberg Hasenkopf,0,,87013H2-1837
87013,0,87013H0-1357,Universität Süd,0,,87013H0-1817
87013,2,87013H2-1917,Eselsberg Hasenkopf,0,,87013H2-1837
87013,2,87013H2-1019,Eselsberg Hasenkopf,0,,87013H2-1837
87013,2,87013R2-0644,Kuhberg (Am Hochsträß),1,,87013R2-0944
87013,0,87013H0-0937,Universität Süd,0,,87013H0-1817
87013,2,87013H2-1557,Eselsberg Hasenkopf,0,,87013H2-1837
87013,2,87013H2-1237,Eselsberg Hasenkopf,0,,87013H2-1837
87013,2,87013H2-1457,Eselsberg Hasenkopf,0,,87013H2-1837
87013,2,87013H2-1049,Eselsberg Hasenkopf,0,,87013H2-1837
87013,0,87013H0-1949,Eselsberg Hasenkopf,0,,87013H2-1837
87013,0,87013H0-0717,Universität Süd,0,,87013H0-1817
87013,2,87013H2-1537,Eselsberg Hasenkopf,0,,87013H2-1837
87013,2,87013H2-1757,Eselsberg Hasenkopf,0,,87013H2-1837
87013,0,87013R0-1430,Kuhberg (Am Hochsträß),1,,87013R0-1550
87013,0,87013H0-1837,Universität Süd,0,,87013H0-1817
87013,0,87013H0-1517,Universität Süd,0,,87013H0-1817
87013,2,87013H2-1337,Eselsberg Hasenkopf,0,,87013H2-1837
87013,2,87013H2-1517,Eselsberg Hasenkopf,0,,87013H2-1837
87013,0,87013H0-0917,Universität Süd,0,,87013H0-1817
87013,2,87013H2-0749,Eselsberg Hasenkopf,0,,87013H2-1837
